,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,employer,published_at,created_at,archived,apply_alternate_url,insider_interview,url,alternate_url,relations,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary
57,40186115,False,Data scientist (HR-платформа),"{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '3529', 'name': 'Сбербанк', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/777774.png', '240': 'https://hhcdn.ru/employer-logo/3551988.png', '90': 'https://hhcdn.ru/employer-logo/3551987.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}",2020-11-02T22:45:21+0300,2020-11-02T22:45:21+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=40186115,,https://api.hh.ru/vacancies/40186115?host=hh.ru,https://hh.ru/vacancy/40186115,[],"{'requirement': 'Крепкий базовый минимум по ML и системный подход к экспериментам. Умение аргументировать выбор метрик / методов / архитектур и внимательное отношение к...', 'responsibility': 'Развитие общих ml-инструментов для работы с данными и создания моделей. Например, написание новых экстракторов переменных. Развития инструментов мониторинга качества...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
58,40184895,False,Аналитик (эконометрическое моделирование) / Data scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'description': None, 'lat': None, 'lng': None, 'raw': 'Москва, Пресненская набережная, 6 стр.2, Башня Империя', 'metro': None, 'metro_stations': [], 'id': '200613'}",,,"{'id': '6528', 'name': 'dentsu', 'url': 'https://api.hh.ru/employers/6528', 'alternate_url': 'https://hh.ru/employer/6528', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3574556.jpeg', '90': 'https://hhcdn.ru/employer-logo/3574555.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/783416.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=6528', 'trusted': True}",2020-11-02T19:23:06+0300,2020-11-02T19:23:06+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=40184895,,https://api.hh.ru/vacancies/40184895?host=hh.ru,https://hh.ru/vacancy/40184895,[],"{'requirement': 'Знание R, отличные навыки работы в Excel. <highlighttext>Data</highlighttext> mining. Построение эконометрических моделей. Построение предиктивных моделей и прогнозов. Разработка внутренней библиотеки...', 'responsibility': 'Marketing mix modeling. Построение стратегических прогнозов. Выполнение проектов по эконометрическому моделированию. Сбор данных из открытых источников. Отслеживание процесса по сбору...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
59,40175234,False,Руководитель проектов (Big Data),"{'id': 'mgfn-3127-it', 'name': 'МегаФон, IT'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Оружейный переулок', 'building': '41', 'description': None, 'lat': 55.773631, 'lng': 37.60558, 'raw': 'Москва, Оружейный переулок, 41', 'metro': {'station_name': 'Маяковская', 'line_name': 'Замоскворецкая', 'station_id': '2.80', 'line_id': '2', 'lat': 55.769808, 'lng': 37.596192}, 'metro_stations': [{'station_name': 'Маяковская', 'line_name': 'Замоскворецкая', 'station_id': '2.80', 'line_id': '2', 'lat': 55.769808, 'lng': 37.596192}, {'station_name': 'Новослободская', 'line_name': 'Кольцевая', 'station_id': '5.82', 'line_id': '5', 'lat': 55.779606, 'lng': 37.601252}, {'station_name': 'Чеховская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.123', 'line_id': '9', 'lat': 55.765747, 'lng': 37.608493}], 'id': '816788'}",,,"{'id': '3127', 'name': 'МегаФон', 'url': 'https://api.hh.ru/employers/3127', 'alternate_url': 'https://hh.ru/employer/3127', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/107843.png', '240': 'https://hhcdn.ru/employer-logo/1234770.png', '90': 'https://hhcdn.ru/employer-logo/1234769.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3127', 'trusted': True}",2020-11-02T17:29:43+0300,2020-11-02T17:29:43+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=40175234,,https://api.hh.ru/vacancies/40175234?host=hh.ru,https://hh.ru/vacancy/40175234,[],"{'requirement': 'Наличие бизнес-образования/профильного образования (mba, masters in business analytics, masters in big <highlighttext>data</highlighttext> и т д) приветствуется.', 'responsibility': 'Что предлагается: Амбициозные проекты, нацеленные на трансформацию традиционных процессов телекома и переход на <highlighttext>data</highlighttext>-driven подход (планирование сети, управление инцидентами...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
60,38548652,False,Senior Data Scientist в NLP лабораторию,,False,False,"{'id': '3', 'name': 'Екатеринбург', 'url': 'https://api.hh.ru/areas/3'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '41862', 'name': 'СКБ Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/665820.jpg', '240': 'https://hhcdn.ru/employer-logo/3104413.jpeg', '90': 'https://hhcdn.ru/employer-logo/3104412.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'trusted': True}",2020-11-02T18:53:34+0300,2020-11-02T18:53:34+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=38548652,,https://api.hh.ru/vacancies/38548652?host=hh.ru,https://hh.ru/vacancy/38548652,[],"{'requirement': 'Понимание архитектур нейронных сетей, их слоев, модулей, loss-функций: RNN, CNN, Transformer, BERT. Transfer learning в NLP, distance metric learning. ', 'responsibility': 'Структурировать NLP задачи в прикладных командах <highlighttext>Data</highlighttext> Science Контура. Проверять State Of The Art алгоритмов на данных и задачах компании. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
61,40170376,False,Data Scientist (Junior),"{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '3529', 'name': 'Сбербанк', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/777774.png', '240': 'https://hhcdn.ru/employer-logo/3551988.png', '90': 'https://hhcdn.ru/employer-logo/3551987.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}",2020-11-02T15:15:43+0300,2020-11-02T15:15:43+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=40170376,,https://api.hh.ru/vacancies/40170376?host=hh.ru,https://hh.ru/vacancy/40170376,[],"{'requirement': 'Знание SQL, по убыванию приоритета необходимо: Знание python: Знакомство с форматами данных: Знакомство с bash: Опыт работы с Hadoop (Hive...', 'responsibility': 'Построение и поддержка аналитических моделей (Python + Spark и т.д.). Построение аналитических отчетов по результатам проведенной работы. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
62,38548650,False,Senior Data Scientist в NLP лабораторию,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '41862', 'name': 'СКБ Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/665820.jpg', '240': 'https://hhcdn.ru/employer-logo/3104413.jpeg', '90': 'https://hhcdn.ru/employer-logo/3104412.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'trusted': True}",2020-11-02T18:53:34+0300,2020-11-02T18:53:34+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=38548650,,https://api.hh.ru/vacancies/38548650?host=hh.ru,https://hh.ru/vacancy/38548650,[],"{'requirement': 'Понимание архитектур нейронных сетей, их слоев, модулей, loss-функций: RNN, CNN, Transformer, BERT. Transfer learning в NLP, distance metric learning. ', 'responsibility': 'Структурировать NLP задачи в прикладных командах <highlighttext>Data</highlighttext> Science Контура. Проверять State Of The Art алгоритмов на данных и задачах компании. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
63,38386451,False,Data Scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'проспект Мира', 'building': '69с1', 'description': None, 'lat': 55.786971, 'lng': 37.634362, 'raw': 'Москва, проспект Мира, 69с1', 'metro': {'station_name': 'Проспект Мира', 'line_name': 'Кольцевая', 'station_id': '5.119', 'line_id': '5', 'lat': 55.779584, 'lng': 37.633646}, 'metro_stations': [{'station_name': 'Проспект Мира', 'line_name': 'Кольцевая', 'station_id': '5.119', 'line_id': '5', 'lat': 55.779584, 'lng': 37.633646}, {'station_name': 'Проспект Мира', 'line_name': 'Калужско-Рижская', 'station_id': '6.120', 'line_id': '6', 'lat': 55.781827, 'lng': 37.633199}, {'station_name': 'Рижская', 'line_name': 'МЦД - 2', 'station_id': '132.724', 'line_id': '132', 'lat': 55.792494, 'lng': 37.636114}], 'id': '3963102'}",,,"{'id': '1833', 'name': 'Брокеркредитсервис', 'url': 'https://api.hh.ru/employers/1833', 'alternate_url': 'https://hh.ru/employer/1833', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/309175.png', '240': 'https://hhcdn.ru/employer-logo/382032.png', 'original': 'https://hhcdn.ru/employer-logo-original/232687.gif'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1833', 'trusted': True}",2020-11-02T17:40:00+0300,2020-11-02T17:40:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=38386451,,https://api.hh.ru/vacancies/38386451?host=hh.ru,https://hh.ru/vacancy/38386451,[],"{'requirement': 'Опыт работы на релевантной должности от 1 года. Навык обработки больших массивов данных с использованием Big <highlighttext>Data</highlighttext> инструментов. ', 'responsibility': 'Обрабатывать большие массивы данных с использованием Big <highlighttext>Data</highlighttext> инструментов. Развивать DS-инфраструктуру подразделения. Ментерить <highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext> по методическим вопросам и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
64,38548651,False,Senior Data Scientist в NLP лабораторию,,False,False,"{'id': '2734', 'name': 'Иннополис', 'url': 'https://api.hh.ru/areas/2734'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '41862', 'name': 'СКБ Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/665820.jpg', '240': 'https://hhcdn.ru/employer-logo/3104413.jpeg', '90': 'https://hhcdn.ru/employer-logo/3104412.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'trusted': True}",2020-11-02T18:53:34+0300,2020-11-02T18:53:34+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=38548651,,https://api.hh.ru/vacancies/38548651?host=hh.ru,https://hh.ru/vacancy/38548651,[],"{'requirement': 'Понимание архитектур нейронных сетей, их слоев, модулей, loss-функций: RNN, CNN, Transformer, BERT. Transfer learning в NLP, distance metric learning. ', 'responsibility': 'Структурировать NLP задачи в прикладных командах <highlighttext>Data</highlighttext> Science Контура. Проверять State Of The Art алгоритмов на данных и задачах компании. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
65,39058583,False,Data scientist,"{'id': 'sbr-3809-sibb', 'name': 'Сибур'}",False,False,"{'id': '66', 'name': 'Нижний Новгород', 'url': 'https://api.hh.ru/areas/66'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '3809', 'name': 'СИБУР, Группа компаний', 'url': 'https://api.hh.ru/employers/3809', 'alternate_url': 'https://hh.ru/employer/3809', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/1511570.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/267260.jpg', '240': 'https://hhcdn.ru/employer-logo/1511571.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3809', 'trusted': True}",2020-11-02T10:51:58+0300,2020-11-02T10:51:58+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=39058583,,https://api.hh.ru/vacancies/39058583?host=hh.ru,https://hh.ru/vacancy/39058583,[],"{'requirement': 'Имеете опыт работы в области анализа данных и машинном обучении. Уверенно владеете стеком технологий: Python + pandas + scikit-learn...', 'responsibility': 'Производственные задачи, связанные с оптимизацией технологических процессов – делаем больше продукции при меньших затратах сырья, энергии и других ресурсов. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
66,39726209,False,Product Analyst / Data Analyst (Автобусы),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': '1-й Нагатинский проезд', 'building': '10', 'description': None, 'lat': 55.678458, 'lng': 37.632287, 'raw': 'Москва, 1-й Нагатинский проезд, 10', 'metro': {'station_name': 'Нагатинская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.85', 'line_id': '9', 'lat': 55.682099, 'lng': 37.620917}, 'metro_stations': [{'station_name': 'Нагатинская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.85', 'line_id': '9', 'lat': 55.682099, 'lng': 37.620917}], 'id': '3068354'}",,,"{'id': '5325', 'name': 'Туту.ру', 'url': 'https://api.hh.ru/employers/5325', 'alternate_url': 'https://hh.ru/employer/5325', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/596743.png', '90': 'https://hhcdn.ru/employer-logo/2828227.png', '240': 'https://hhcdn.ru/employer-logo/2828228.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5325', 'trusted': True}",2020-11-02T07:59:50+0300,2020-11-02T07:59:50+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=39726209,,https://api.hh.ru/vacancies/39726209?host=hh.ru,https://hh.ru/vacancy/39726209,[],"{'requirement': 'Знание математической статистики. Умение составлять SQL-запросы. Умение анализировать и визуализировать данные с помощью Python. Наличие опыта и результатов работы...', 'responsibility': 'Команда продуктового анализа в Туту - это 10 <highlighttext>аналитиков</highlighttext>, два <highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext> и команда разработки платформы по работе с данными из...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
67,40246961,False,Data Engineer,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '2132881', 'name': 'Байкалтим', 'url': 'https://api.hh.ru/employers/2132881', 'alternate_url': 'https://hh.ru/employer/2132881', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2132881', 'trusted': True}",2020-11-05T20:20:00+0300,2020-11-05T20:20:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=40246961,,https://api.hh.ru/vacancies/40246961?host=hh.ru,https://hh.ru/vacancy/40246961,[],"{'requirement': '...optimizing ‘big <highlighttext>data</highlighttext>’ <highlighttext>data</highlighttext> pipelines, architectures and <highlighttext>data</highlighttext> sets. Experience performing root cause analysis on internal and external <highlighttext>data</highlighttext> and...', 'responsibility': 'Keep our <highlighttext>data</highlighttext> separated and secure at rest, and in transit. Create <highlighttext>data</highlighttext> tools for analytics and <highlighttext>data</highlighttext> <highlighttext>scientist</highlighttext> team...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
68,38548666,False,Team Lead Data Scientist в Контур.Фокус,,False,False,"{'id': '2734', 'name': 'Иннополис', 'url': 'https://api.hh.ru/areas/2734'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '41862', 'name': 'СКБ Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/665820.jpg', '240': 'https://hhcdn.ru/employer-logo/3104413.jpeg', '90': 'https://hhcdn.ru/employer-logo/3104412.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'trusted': True}",2020-11-02T18:53:34+0300,2020-11-02T18:53:34+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=38548666,,https://api.hh.ru/vacancies/38548666?host=hh.ru,https://hh.ru/vacancy/38548666,[],"{'requirement': 'Опыт управления командой. Опыт фича-лидерства. Опыт наставничества. Желание помогать коллегам с решением задачи. Умение быстро разбираться в новой бизнес...', 'responsibility': 'Получить актуальную информацию о поставщиках и клиентах. Оценить возможные риски. Найти новых клиентов. Сбор большого количества структурированной и неструктурированной информации...'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False
69,38548665,False,Team Lead Data Scientist в Контур.Фокус,,False,False,"{'id': '3', 'name': 'Екатеринбург', 'url': 'https://api.hh.ru/areas/3'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '41862', 'name': 'СКБ Контур', 'url': 'https://api.hh.ru/employers/41862', 'alternate_url': 'https://hh.ru/employer/41862', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/665820.jpg', '240': 'https://hhcdn.ru/employer-logo/3104413.jpeg', '90': 'https://hhcdn.ru/employer-logo/3104412.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=41862', 'trusted': True}",2020-11-02T18:53:34+0300,2020-11-02T18:53:34+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=38548665,,https://api.hh.ru/vacancies/38548665?host=hh.ru,https://hh.ru/vacancy/38548665,[],"{'requirement': 'Опыт управления командой. Опыт фича-лидерства. Опыт наставничества. Желание помогать коллегам с решением задачи. Умение быстро разбираться в новой бизнес...', 'responsibility': 'Получить актуальную информацию о поставщиках и клиентах. Оценить возможные риски. Найти новых клиентов. Сбор большого количества структурированной и неструктурированной информации...'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False
70,38260133,False,"Senior Data Scientist (Транзакционный бизнес, корпоративный блок)","{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '3529', 'name': 'Сбербанк', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/777774.png', '240': 'https://hhcdn.ru/employer-logo/3551988.png', '90': 'https://hhcdn.ru/employer-logo/3551987.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}",2020-11-02T22:39:03+0300,2020-11-02T22:39:03+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=38260133,,https://api.hh.ru/vacancies/38260133?host=hh.ru,https://hh.ru/vacancy/38260133,[],"{'requirement': 'Более 3-x лет в области <highlighttext>Data</highlighttext> Science. Знание SQL. Знание и опыт работы со стэком технологий и алгоритмов <highlighttext>data</highlighttext>...', 'responsibility': '<highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext> в Корпоративно-инвестиционный блок ЦА Сбербанка, Транзакционный бизнес. Корпоративный блок отвечает за работу с юридическими лицами и индивидуальными...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
71,40141840,False,Data Scientist,,False,False,"{'id': '26', 'name': 'Воронеж', 'url': 'https://api.hh.ru/areas/26'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '49357', 'name': 'МАГНИТ, Розничная сеть', 'url': 'https://api.hh.ru/employers/49357', 'alternate_url': 'https://hh.ru/employer/49357', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/626117.jpg', '240': 'https://hhcdn.ru/employer-logo/2945621.jpeg', '90': 'https://hhcdn.ru/employer-logo/2945620.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=49357', 'trusted': True}",2020-10-30T17:03:37+0300,2020-10-30T17:03:37+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=40141840,,https://api.hh.ru/vacancies/40141840?host=hh.ru,https://hh.ru/vacancy/40141840,[],"{'requirement': 'Навыки работы с современными аналитическими пакетами на R/Python. Умение работать со стеком технологий BigData (Hadoop, Spark, Hive). ', 'responsibility': 'Объемы в Hadoop (в разработке) 1,5 ПБ. Прототипы <highlighttext>аналитики</highlighttext> в реальном времени, высоконагруженные сервисы. Участие в разработке цифровых продуктов...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
72,39264842,False,Senior Data scientist (NLP/NLU),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '2136954', 'name': 'ДомКлик', 'url': 'https://api.hh.ru/employers/2136954', 'alternate_url': 'https://hh.ru/employer/2136954', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3569900.png', '90': 'https://hhcdn.ru/employer-logo/3569899.png', 'original': 'https://hhcdn.ru/employer-logo-original/782252.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2136954', 'trusted': True}",2020-11-09T12:33:41+0300,2020-11-09T12:33:41+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=39264842,,https://api.hh.ru/vacancies/39264842?host=hh.ru,https://hh.ru/vacancy/39264842,[],"{'requirement': 'Отличные навыки работы с данными и <highlighttext>аналитикой</highlighttext>, позволяющие выявлять бизнес потребности и доступные решения для них, а так же максимально...', 'responsibility': None}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
73,40137655,False,Data Scientist/ Аналитик данных,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '22494', 'name': 'Неофлекс', 'url': 'https://api.hh.ru/employers/22494', 'alternate_url': 'https://hh.ru/employer/22494', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3446478.jpeg', '90': 'https://hhcdn.ru/employer-logo/3446477.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/751379.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=22494', 'trusted': True}",2020-10-30T15:02:01+0300,2020-10-30T15:02:01+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=40137655,,https://api.hh.ru/vacancies/40137655?host=hh.ru,https://hh.ru/vacancy/40137655,[],"{'requirement': 'Высшее техническое/математическое/экономическое образование (предпочтительно МехМат МГУ). Знание математической статистики, эконометрики, математического моделирования. Опыт построения статистических и ML моделей. ', 'responsibility': 'Построение математических моделей (кредитные риски) - моделирование кривых вероятности дефолта (PiT PD), LGD, моделирование макроэкономических факторов. Применение алгоритмов машинного обучения для...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
74,37638313,False,Data analyst/Data Scientist),,False,False,"{'id': '66', 'name': 'Нижний Новгород', 'url': 'https://api.hh.ru/areas/66'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Нижний Новгород', 'street': 'проспект Гагарина', 'building': '50к9', 'description': None, 'lat': 56.290065, 'lng': 43.985613, 'raw': 'Нижний Новгород, проспект Гагарина, 50к9', 'metro': {'station_name': 'Горьковская', 'line_name': 'Автозаводская', 'station_id': '50.278', 'line_id': '50', 'lat': 56.313933, 'lng': 43.99482}, 'metro_stations': [{'station_name': 'Горьковская', 'line_name': 'Автозаводская', 'station_id': '50.278', 'line_id': '50', 'lat': 56.313933, 'lng': 43.99482}], 'id': '911167'}",,,"{'id': '3093773', 'name': 'Гарда Технологии', 'url': 'https://api.hh.ru/employers/3093773', 'alternate_url': 'https://hh.ru/employer/3093773', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2563301.png', '240': 'https://hhcdn.ru/employer-logo/2563302.png', 'original': 'https://hhcdn.ru/employer-logo-original/530456.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3093773', 'trusted': True}",2020-10-29T09:13:55+0300,2020-10-29T09:13:55+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=37638313,,https://api.hh.ru/vacancies/37638313?host=hh.ru,https://hh.ru/vacancy/37638313,[],"{'requirement': 'Опыт работы, связанный с анализом больших объемов данных: классификация, кластеризация, построение прогностических моделей, поиск закономерностей поведения изучаемых объектов. ', 'responsibility': 'Анализ результатов работы автоматизированных систем контроля, с целью их модификации и дальнейшего развития. Формирование <highlighttext>аналитики</highlighttext>, визуализация и презентация полученных результатов.'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False
75,40246960,False,Data Engineer,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,"{'id': '2132881', 'name': 'Байкалтим', 'url': 'https://api.hh.ru/employers/2132881', 'alternate_url': 'https://hh.ru/employer/2132881', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2132881', 'trusted': True}",2020-11-05T20:20:00+0300,2020-11-05T20:20:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=40246960,,https://api.hh.ru/vacancies/40246960?host=hh.ru,https://hh.ru/vacancy/40246960,[],"{'requirement': '...optimizing ‘big <highlighttext>data</highlighttext>’ <highlighttext>data</highlighttext> pipelines, architectures and <highlighttext>data</highlighttext> sets. Experience performing root cause analysis on internal and external <highlighttext>data</highlighttext> and...', 'responsibility': 'Keep our <highlighttext>data</highlighttext> separated and secure at rest, and in transit. Create <highlighttext>data</highlighttext> tools for analytics and <highlighttext>data</highlighttext> <highlighttext>scientist</highlighttext> team...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
